Date,Neutral,Anti,Pro
5/03/2011,0,0,24
5/04/2011,0,0,32
5/05/2011,0,0,16
5/06/2011,0,0,23
5/07/2011,0,0,20
5/08/2011,1,1,17
5/09/2011,1,0,30
5/10/2011,0,0,20
5/11/2011,0,0,17
5/12/2011,0,0,18
5/13/2011,0,0,24
5/14/2011,1,0,13
5/15/2011,0,0,27
5/16/2011,0,0,35
5/17/2011,0,0,24
5/18/2011,0,0,28
5/19/2011,0,0,24
5/20/2011,0,0,24
5/21/2011,0,0,34
5/22/2011,0,0,39
5/23/2011,0,0,17
5/24/2011,0,0,15
5/25/2011,0,0,23
5/26/2011,0,0,24
5/27/2011,0,0,10
5/28/2011,0,0,11
5/29/2011,0,0,21
5/30/2011,0,0,14
5/31/2011,0,1,19
6/01/2011,0,1,28
6/02/2011,0,0,30
6/03/2011,0,3,33
6/04/2011,0,0,20
6/05/2011,1,0,27
6/06/2011,0,0,20
6/07/2011,0,0,21
6/08/2011,0,0,36
6/09/2011,0,0,22
6/10/2011,0,0,19
6/11/2011,0,0,28
6/12/2011,0,0,24
6/13/2011,0,0,17
6/14/2011,0,0,31
6/15/2011,1,0,22
6/16/2011,1,0,16
6/17/2011,1,0,43
6/18/2011,1,0,11
6/19/2011,1,0,18
6/20/2011,0,0,32
6/21/2011,1,0,13
6/22/2011,0,0,15
6/23/2011,1,0,21
6/24/2011,0,0,23
6/25/2011,0,0,25
6/26/2011,0,0,34
6/27/2011,0,0,16
6/28/2011,0,0,34
6/29/2011,0,0,22
6/30/2011,0,0,33
7/01/2011,1,0,17
7/02/2011,0,0,22
7/03/2011,0,0,26
7/04/2011,0,0,19
7/05/2011,0,2,27
7/06/2011,0,0,43
7/07/2011,0,0,19
7/08/2011,0,0,26
7/09/2011,0,0,15
7/10/2011,1,0,27
7/11/2011,0,0,19
7/12/2011,0,0,19
7/13/2011,1,0,69
7/14/2011,1,0,30
7/15/2011,1,0,22
7/16/2011,0,0,12
7/17/2011,0,0,17
7/18/2011,0,0,25
7/19/2011,1,0,14
7/20/2011,0,0,37
7/21/2011,1,0,15
7/22/2011,1,0,34
7/23/2011,0,0,17
7/24/2011,0,0,19
7/25/2011,0,0,21
7/26/2011,0,0,21
7/27/2011,0,0,21
7/28/2011,1,0,17
7/29/2011,0,0,25
7/30/2011,0,0,8
7/31/2011,0,2,11
8/01/2011,1,0,39
8/02/2011,1,0,59
8/03/2011,0,0,18
8/04/2011,0,0,17
8/05/2011,0,4,73
8/06/2011,0,0,8
8/07/2011,0,0,12
8/08/2011,0,0,12
8/09/2011,0,0,23
8/10/2011,0,0,26
8/11/2011,0,0,25
8/12/2011,0,0,20
8/13/2011,0,0,7
8/14/2011,0,0,29
8/15/2011,13,0,33
8/16/2011,0,0,31
8/17/2011,1,0,7
8/18/2011,0,0,18
8/19/2011,1,0,27
8/20/2011,1,0,15
8/21/2011,0,0,16
8/22/2011,0,0,15
8/23/2011,1,0,6
8/24/2011,0,0,15
8/25/2011,0,0,21
8/26/2011,0,0,11
8/27/2011,0,0,22
8/28/2011,0,0,21
8/29/2011,0,0,27
8/30/2011,1,0,44
8/31/2011,1,0,36
9/01/2011,0,0,19
9/02/2011,1,0,24
9/03/2011,0,0,9
9/04/2011,1,1,14
9/05/2011,0,0,15
9/06/2011,0,0,17
9/07/2011,0,0,20
9/08/2011,0,9,38
9/09/2011,0,4,26
9/10/2011,0,0,7
9/11/2011,0,0,11
9/12/2011,0,0,18
9/13/2011,0,0,19
9/14/2011,0,0,10
9/15/2011,0,0,17
9/16/2011,3,12,13
9/17/2011,0,0,11
9/18/2011,0,0,13
9/19/2011,0,0,12
9/20/2011,0,3,27
9/21/2011,0,0,17
9/22/2011,0,0,33
9/23/2011,0,0,28
9/24/2011,0,0,56
9/25/2011,2,25,209
9/26/2011,4,1,216
9/27/2011,0,0,83
9/28/2011,1,0,34
9/29/2011,1,0,29
9/30/2011,0,0,27
10/01/2011,0,1,31
10/02/2011,1,0,26
10/03/2011,0,0,23
10/04/2011,0,0,18
10/05/2011,0,0,43
10/06/2011,0,0,15
10/07/2011,1,0,28
10/08/2011,1,0,17
10/09/2011,0,0,19
10/10/2011,1,0,25
10/11/2011,0,0,35
10/12/2011,0,0,31
10/13/2011,0,0,21
10/14/2011,1,0,22
10/15/2011,1,0,39
10/16/2011,1,0,27
10/17/2011,0,0,38
10/18/2011,1,0,20
10/19/2011,0,0,39
10/20/2011,1,0,25
10/21/2011,1,1,14
10/22/2011,1,0,7
10/23/2011,1,0,23
10/24/2011,0,0,24
10/25/2011,0,0,21
10/26/2011,1,0,28
10/27/2011,0,0,34
10/28/2011,0,0,28
10/29/2011,0,1,38
10/30/2011,2,0,26
10/31/2011,0,0,42
11/01/2011,0,0,36
11/02/2011,0,0,35
11/03/2011,0,3,27
11/04/2011,1,0,20
11/05/2011,0,0,16
11/06/2011,0,4,29
11/07/2011,1,0,19
11/08/2011,1,0,33
11/09/2011,1,0,36
11/10/2011,0,0,30
11/11/2011,1,0,43
11/12/2011,0,0,34
11/13/2011,0,0,30
11/14/2011,0,0,27
11/15/2011,1,0,47
11/16/2011,1,0,43
11/17/2011,2,0,46
11/18/2011,0,0,24
11/19/2011,0,0,18
11/20/2011,0,0,28
11/21/2011,0,0,49
11/22/2011,0,0,47
11/23/2011,0,0,23
11/24/2011,0,0,40
11/25/2011,1,0,62
11/26/2011,1,0,49
11/27/2011,1,0,53
11/28/2011,0,0,54
11/29/2011,1,0,28
11/30/2011,1,0,36
12/01/2011,0,0,20
12/02/2011,2,0,37
12/03/2011,0,0,25
12/04/2011,0,0,22
12/05/2011,0,0,34
12/06/2011,0,0,34
12/07/2011,1,0,35
12/08/2011,0,0,25
12/09/2011,0,0,29
12/10/2011,0,0,16
12/11/2011,0,0,24
12/12/2011,0,0,44
12/13/2011,1,0,42
12/14/2011,1,0,34
12/15/2011,1,0,57
12/16/2011,1,0,26
12/17/2011,1,0,34
12/18/2011,1,0,33
12/19/2011,1,0,47
12/20/2011,1,0,37
12/21/2011,0,0,25
12/22/2011,1,0,25
12/23/2011,1,0,27
12/24/2011,1,0,19
12/25/2011,0,0,27
12/26/2011,0,0,19
12/27/2011,1,0,23
12/28/2011,1,0,41
12/29/2011,1,0,20
12/30/2011,1,0,20
12/31/2011,1,0,24
1/01/2012,0,0,19
1/02/2012,1,0,13
1/03/2012,0,0,22
1/04/2012,0,0,27
1/05/2012,1,0,33
1/06/2012,1,0,29
1/07/2012,0,0,34
1/08/2012,0,0,28
1/09/2012,0,0,40
1/10/2012,1,0,52
1/11/2012,1,0,52
1/12/2012,1,0,57
1/13/2012,1,0,38
1/14/2012,1,0,34
1/15/2012,1,0,27
1/16/2012,1,0,44
1/17/2012,0,0,40
1/18/2012,1,0,59
1/19/2012,1,0,49
1/20/2012,1,0,26
1/21/2012,152,0,5
1/22/2012,1,0,29
1/23/2012,1,0,43
1/24/2012,2,0,48
1/25/2012,1,0,34
1/26/2012,1,0,65
1/27/2012,1,0,34
1/28/2012,1,0,34
1/29/2012,1,0,39
1/30/2012,1,0,41
1/31/2012,1,0,52
2/01/2012,0,0,58
2/02/2012,0,0,27
2/03/2012,1,0,31
2/04/2012,0,0,24
2/05/2012,1,0,20
2/06/2012,1,0,42
2/07/2012,1,0,30
2/08/2012,1,0,37
2/09/2012,1,0,39
2/10/2012,0,0,51
2/11/2012,0,0,16
2/12/2012,1,0,30
2/13/2012,1,0,34
2/14/2012,1,0,29
2/15/2012,0,0,40
2/16/2012,1,0,37
2/17/2012,1,0,34
2/18/2012,1,0,22
2/19/2012,1,0,29
2/20/2012,0,0,17
2/21/2012,1,0,28
2/22/2012,1,0,39
2/23/2012,0,0,29
2/24/2012,0,0,22
2/25/2012,0,0,52
2/26/2012,0,0,34
2/27/2012,0,0,34
2/28/2012,1,0,51
2/29/2012,0,0,42
3/01/2012,1,0,23
3/02/2012,1,0,24
3/03/2012,1,0,14
3/04/2012,0,0,21
3/05/2012,0,0,33
3/06/2012,1,0,34
3/07/2012,0,0,26
3/08/2012,1,0,26
3/09/2012,1,0,33
3/10/2012,0,0,28
3/11/2012,1,0,27
3/12/2012,0,0,20
3/13/2012,0,0,23
3/14/2012,0,2,24
3/15/2012,0,0,31
3/16/2012,1,0,17
3/17/2012,0,0,17
3/18/2012,1,0,18
3/19/2012,0,0,60
3/20/2012,1,0,15
3/21/2012,1,0,75
3/22/2012,15,1,48
3/23/2012,3,0,42
3/24/2012,0,0,24
3/25/2012,0,0,20
3/26/2012,0,2,34
3/27/2012,1,0,23
3/28/2012,0,0,54
3/29/2012,0,0,64
3/30/2012,0,0,42
3/31/2012,1,0,19
4/01/2012,0,6,28
4/02/2012,0,0,19
4/03/2012,1,0,36
4/04/2012,1,0,19
4/05/2012,1,0,29
4/06/2012,0,0,31
4/07/2012,0,0,24
4/08/2012,1,0,47
4/09/2012,0,0,28
4/10/2012,0,0,38
4/11/2012,1,0,27
4/12/2012,0,0,32
4/13/2012,0,0,22
4/14/2012,0,0,15
4/15/2012,1,0,35
4/16/2012,0,0,24
4/17/2012,1,0,33
4/18/2012,1,0,49
4/19/2012,0,0,54
4/20/2012,1,0,89
4/21/2012,1,0,41
4/22/2012,0,0,39
4/23/2012,1,0,41
4/24/2012,0,0,32
4/25/2012,1,0,29
4/26/2012,1,0,38
4/27/2012,0,0,61
4/28/2012,0,0,42
4/29/2012,0,0,40
4/30/2012,0,0,21
5/01/2012,0,0,40
5/02/2012,1,0,36
5/03/2012,1,0,36
5/04/2012,0,0,41
5/05/2012,1,0,33
5/06/2012,1,0,39
5/07/2012,1,0,41
5/08/2012,1,0,39
5/09/2012,0,0,129
5/10/2012,0,2,77
5/11/2012,1,0,36
5/12/2012,0,0,46
5/13/2012,1,0,31
5/14/2012,1,0,43
5/15/2012,1,0,42
5/16/2012,1,0,35
5/17/2012,0,0,74
5/18/2012,1,0,37
5/19/2012,1,0,42
5/20/2012,1,0,29
5/21/2012,1,0,64
5/22/2012,1,0,29
5/23/2012,0,0,50
5/24/2012,1,0,38
5/25/2012,1,0,24
5/26/2012,0,0,25
5/27/2012,1,0,41
5/28/2012,1,0,37
5/29/2012,0,0,41
5/30/2012,0,0,44
5/31/2012,1,0,41
6/01/2012,1,0,21
6/02/2012,1,0,39
6/03/2012,0,0,36
6/04/2012,1,0,37
6/05/2012,1,0,44
6/06/2012,1,1,55
6/07/2012,1,0,52
6/08/2012,1,0,26
6/09/2012,1,0,30
6/10/2012,1,0,34
6/11/2012,1,0,27
6/12/2012,1,0,41
6/13/2012,0,0,34
6/14/2012,1,0,63
6/15/2012,1,0,39
6/16/2012,1,0,25
6/17/2012,1,0,41
6/18/2012,1,0,42
6/19/2012,1,0,68
6/20/2012,1,0,35
6/21/2012,1,1,55
6/22/2012,1,0,48
6/23/2012,1,0,38
6/24/2012,1,0,33
6/25/2012,1,0,57
6/26/2012,0,0,69
6/27/2012,0,28,92
6/28/2012,0,0,93
6/29/2012,1,0,33
6/30/2012,1,0,36
7/01/2012,1,0,33
7/02/2012,1,0,48
7/03/2012,1,0,45
7/04/2012,1,0,38
7/05/2012,0,0,34
7/06/2012,0,0,57
7/07/2012,1,0,31
7/08/2012,1,0,37
7/09/2012,1,0,49
7/10/2012,1,0,42
7/11/2012,1,0,42
7/12/2012,1,0,55
7/13/2012,1,0,57
7/14/2012,1,0,50
7/15/2012,1,0,39
7/16/2012,1,0,48
7/17/2012,0,0,79
7/18/2012,0,0,69
7/19/2012,0,14,65
7/20/2012,1,0,36
7/21/2012,1,0,28
7/22/2012,2,0,34
7/23/2012,0,0,46
7/24/2012,0,0,57
7/25/2012,1,0,37
7/26/2012,1,0,41
7/27/2012,1,0,48
7/28/2012,1,0,33
7/29/2012,1,0,31
7/30/2012,1,0,48
7/31/2012,1,0,39
8/01/2012,1,0,52
8/02/2012,1,0,41
8/03/2012,1,0,39
8/04/2012,0,0,34
8/05/2012,1,0,43
8/06/2012,1,0,35
8/07/2012,1,0,42
8/08/2012,1,0,35
8/09/2012,1,0,43
8/10/2012,1,0,38
8/11/2012,1,0,29
8/12/2012,1,0,34
8/13/2012,1,0,53
8/14/2012,1,0,33
8/15/2012,1,0,45
8/16/2012,1,0,42
8/17/2012,1,0,43
8/18/2012,0,0,37
8/19/2012,1,0,42
8/20/2012,1,0,34
8/21/2012,1,0,83
8/22/2012,1,0,38
8/23/2012,1,0,44
8/24/2012,1,0,30
8/25/2012,1,0,24
8/26/2012,1,0,52
8/27/2012,8,53,72
8/28/2012,0,22,87
8/29/2012,1,0,75
8/30/2012,1,0,35
8/31/2012,0,0,46
9/01/2012,0,0,40
9/02/2012,0,0,41
9/03/2012,1,0,34
9/04/2012,1,0,21
9/05/2012,0,0,46
9/06/2012,0,0,60
9/07/2012,1,0,35
9/08/2012,1,0,36
9/09/2012,0,0,45
9/10/2012,0,0,45
9/11/2012,0,0,40
9/12/2012,1,0,44
9/13/2012,1,0,47
9/14/2012,1,0,70
9/15/2012,1,0,32
9/16/2012,1,0,41
9/17/2012,1,0,47
9/18/2012,1,0,58
9/19/2012,1,0,71
9/20/2012,1,0,85
9/21/2012,1,0,61
9/22/2012,1,0,36
9/23/2012,1,0,32
9/24/2012,1,0,50
9/25/2012,0,0,60
9/26/2012,1,0,41
9/27/2012,1,0,66
9/28/2012,1,0,33
9/29/2012,1,0,27
9/30/2012,54,0,122
10/01/2012,1,0,32
10/02/2012,0,0,36
10/03/2012,1,2,56
10/04/2012,1,0,32
10/05/2012,1,0,57
10/06/2012,1,0,51
10/07/2012,1,0,34
10/08/2012,0,0,62
10/09/2012,0,9,72
10/10/2012,1,0,62
10/11/2012,1,0,57
10/12/2012,1,0,38
10/13/2012,1,0,35
10/14/2012,1,0,44
10/15/2012,1,0,25
10/16/2012,1,0,28
10/17/2012,1,0,32
10/18/2012,1,0,24
10/19/2012,0,0,56
10/20/2012,1,0,27
10/21/2012,1,0,44
10/22/2012,0,0,40
10/23/2012,1,0,26
10/24/2012,1,0,24
10/25/2012,1,0,23
10/26/2012,1,0,53
10/27/2012,1,0,36
10/28/2012,1,0,32
10/29/2012,0,0,44
10/30/2012,1,0,49
10/31/2012,1,0,22
11/01/2012,1,0,83
11/02/2012,0,0,40
11/03/2012,1,0,24
11/04/2012,1,0,28
11/05/2012,1,0,21
11/06/2012,1,0,44
11/07/2012,0,0,428
11/08/2012,1,0,85
11/09/2012,1,0,56
11/10/2012,1,0,65
11/11/2012,1,0,83
11/12/2012,0,0,120
11/13/2012,0,1,71
11/14/2012,1,0,73
11/15/2012,1,0,45
11/16/2012,1,0,62
11/17/2012,1,0,36
11/18/2012,1,0,35
11/19/2012,1,0,56
11/20/2012,1,0,66
11/21/2012,1,0,70
11/22/2012,1,0,66
11/23/2012,1,0,44
11/24/2012,1,0,51
11/25/2012,1,0,47
11/26/2012,1,0,65
11/27/2012,0,0,60
11/28/2012,1,0,47
11/29/2012,1,0,50
11/30/2012,1,0,34
12/01/2012,1,0,35
12/02/2012,2,0,34
12/03/2012,1,0,66
12/04/2012,0,0,60
12/05/2012,1,0,68
12/06/2012,1,0,70
12/07/2012,0,0,92
12/08/2012,0,9,44
12/09/2012,0,0,46
12/10/2012,0,1,74
12/11/2012,1,1,58
12/12/2012,0,0,67
12/13/2012,1,0,56
12/14/2012,1,0,47
12/15/2012,0,0,25
12/16/2012,1,0,61
12/17/2012,0,0,40
12/18/2012,1,1,35
12/19/2012,2,0,48
12/20/2012,1,4,25
12/21/2012,0,0,54
12/22/2012,1,0,39
12/23/2012,1,0,36
12/24/2012,1,0,35
12/25/2012,1,0,28
12/26/2012,0,0,46
12/27/2012,0,0,38
12/28/2012,0,0,39
12/29/2012,1,0,25
12/30/2012,1,0,35
12/31/2012,0,0,40
1/01/2013,1,0,34
1/02/2013,1,0,58
1/03/2013,0,0,68
1/04/2013,1,0,64
1/05/2013,1,9,145
1/06/2013,1,0,71
1/07/2013,2,0,112
1/08/2013,1,3,481
1/09/2013,1,0,143
1/10/2013,2,0,91
1/11/2013,1,0,81
1/12/2013,0,0,67
1/13/2013,1,0,66
1/14/2013,1,1,91
1/15/2013,1,0,62
1/16/2013,0,0,60
1/17/2013,1,0,37
1/18/2013,1,0,59
1/19/2013,1,0,37
1/20/2013,0,0,53
1/21/2013,0,0,36
1/22/2013,1,0,44
1/23/2013,1,0,49
1/24/2013,1,0,49
1/25/2013,1,0,36
1/26/2013,1,0,33
1/27/2013,0,0,58
1/28/2013,1,0,34
1/29/2013,0,0,54
1/30/2013,1,0,48
1/31/2013,1,0,35
2/01/2013,1,0,47
2/02/2013,1,0,34
2/03/2013,1,0,35
2/04/2013,3,0,47
2/05/2013,0,0,91
2/06/2013,1,0,49
2/07/2013,1,0,45
2/08/2013,1,0,35
2/09/2013,1,1,34
2/10/2013,0,0,96
2/11/2013,1,0,52
2/12/2013,1,0,44
2/13/2013,1,0,47
2/14/2013,1,0,30
2/15/2013,1,0,33
2/16/2013,1,0,18
2/17/2013,0,0,41
2/18/2013,1,0,29
2/19/2013,1,0,57
2/20/2013,0,0,40
2/21/2013,1,0,42
2/22/2013,1,0,43
2/23/2013,1,0,39
2/24/2013,0,0,40
2/25/2013,0,0,33
2/26/2013,1,0,50
2/27/2013,1,1,69
2/28/2013,0,0,46
3/01/2013,1,0,27
3/02/2013,1,0,43
3/03/2013,1,0,37
3/04/2013,1,0,58
3/05/2013,1,0,48
3/06/2013,0,0,42
3/07/2013,1,0,56
3/08/2013,1,0,31
3/09/2013,1,0,45
3/10/2013,1,0,35
3/11/2013,1,2,40
3/12/2013,1,0,85
3/13/2013,1,0,79
3/14/2013,1,0,33
3/15/2013,1,0,52
3/16/2013,0,0,46
3/17/2013,1,0,37
3/18/2013,1,0,48
3/19/2013,0,0,56
3/20/2013,1,2,66
3/21/2013,0,0,60
3/22/2013,1,0,61
3/23/2013,1,0,44
3/24/2013,0,0,52
3/25/2013,1,0,43
3/26/2013,1,0,57
3/27/2013,1,0,41
3/28/2013,1,0,63
3/29/2013,1,0,42
3/30/2013,1,0,36
3/31/2013,1,0,36
4/01/2013,1,0,43
4/02/2013,0,0,51
4/03/2013,1,0,50
4/04/2013,1,0,42
4/05/2013,0,0,71
4/06/2013,1,0,43
4/07/2013,1,0,53
4/08/2013,2,0,141
4/09/2013,1,0,53
4/10/2013,1,0,62
4/11/2013,1,0,97
4/12/2013,1,0,55
4/13/2013,1,0,35
4/14/2013,1,0,34
4/15/2013,0,0,81
4/16/2013,1,0,50
4/17/2013,1,0,69
4/18/2013,1,0,67
4/19/2013,1,0,64
4/20/2013,1,0,110
4/21/2013,2,0,96
4/22/2013,1,0,84
4/23/2013,1,0,65
4/24/2013,1,0,70
4/25/2013,0,2,67
4/26/2013,1,0,85
4/27/2013,1,0,59
4/28/2013,1,0,41
4/29/2013,1,0,52
4/30/2013,1,0,56
5/01/2013,1,0,52
5/02/2013,1,0,51
5/03/2013,1,0,59
5/04/2013,1,0,72
5/05/2013,1,0,32
5/06/2013,1,0,44
5/07/2013,0,0,53
5/08/2013,1,0,85
5/09/2013,1,0,101
5/10/2013,3,21,70
5/11/2013,1,0,42
5/12/2013,0,0,62
5/13/2013,1,0,59
5/14/2013,1,1,74
5/15/2013,1,0,94
5/16/2013,0,0,81
5/17/2013,1,0,65
5/18/2013,1,0,48
5/19/2013,1,0,65
5/20/2013,0,0,60
5/21/2013,0,0,96
5/22/2013,2,0,282
5/23/2013,0,0,75
5/24/2013,0,0,82
5/25/2013,1,0,55
5/26/2013,1,0,67
5/27/2013,40,1,67
5/28/2013,1,0,86
5/29/2013,1,0,57
5/30/2013,1,0,55
5/31/2013,4,0,68
6/01/2013,0,1,71
6/02/2013,1,8,42
6/03/2013,5,4,96
6/04/2013,1,0,83
6/05/2013,1,0,78
6/06/2013,1,0,59
6/07/2013,1,0,42
6/08/2013,0,0,41
6/09/2013,1,0,44
6/10/2013,1,0,56
6/11/2013,0,0,62
6/12/2013,1,1,87
6/13/2013,0,12,60
6/14/2013,0,0,54
6/15/2013,1,0,63
6/16/2013,1,0,61
6/17/2013,0,0,70
6/18/2013,0,5,77
6/19/2013,0,0,60
6/20/2013,1,0,74
6/21/2013,0,11,76
6/22/2013,1,0,59
6/23/2013,0,0,40
6/24/2013,0,0,59
6/25/2013,1,0,59
6/26/2013,1,0,37
6/27/2013,0,0,63
6/28/2013,0,1,58
6/29/2013,1,0,47
6/30/2013,1,0,39
7/01/2013,1,0,55
7/02/2013,11,31,26
7/03/2013,1,0,53
7/04/2013,0,0,46
7/05/2013,0,0,45
7/06/2013,0,0,19
7/07/2013,1,0,31
7/08/2013,1,0,48
7/09/2013,1,0,60
7/10/2013,1,3,97
7/11/2013,1,0,74
7/12/2013,1,0,43
7/13/2013,0,0,40
7/14/2013,1,0,62
7/15/2013,1,0,72
7/16/2013,1,0,47
7/17/2013,1,0,63
7/18/2013,1,0,63
7/19/2013,0,1,61
7/20/2013,1,0,59
7/21/2013,1,0,28
7/22/2013,0,0,60
7/23/2013,0,0,54
7/24/2013,0,0,73
7/25/2013,1,0,86
7/26/2013,1,0,48
7/27/2013,1,0,51
7/28/2013,1,0,56
7/29/2013,1,0,53
7/30/2013,1,0,66
7/31/2013,4,0,87
8/01/2013,4,0,114
8/02/2013,0,0,74
8/03/2013,1,0,58
8/04/2013,1,0,55
8/05/2013,1,0,58
8/06/2013,1,0,45
8/07/2013,0,12,82
8/08/2013,0,0,81
8/09/2013,0,0,77
8/10/2013,1,2,32
8/11/2013,0,0,33
8/12/2013,0,0,87
8/13/2013,1,0,69
8/14/2013,1,0,50
8/15/2013,1,0,74
8/16/2013,1,0,66
8/17/2013,0,3,43
8/18/2013,1,0,51
8/19/2013,0,6,75
8/20/2013,1,0,48
8/21/2013,1,0,62
8/22/2013,1,0,58
8/23/2013,1,0,50
8/24/2013,1,0,72
8/25/2013,1,0,42
8/26/2013,1,0,48
8/27/2013,0,0,45
8/28/2013,2,1,64
8/29/2013,4,2,83
8/30/2013,0,7,58
8/31/2013,0,1,53
9/01/2013,1,0,43
9/02/2013,3,0,57
9/03/2013,0,0,60
9/04/2013,1,0,66
9/05/2013,1,0,80
9/06/2013,0,1,59
9/07/2013,1,0,37
9/08/2013,1,0,37
9/09/2013,1,0,53
9/10/2013,1,0,39
9/11/2013,0,0,48
9/12/2013,0,0,46
9/13/2013,1,2,41
9/14/2013,1,0,42
9/15/2013,0,0,60
9/16/2013,0,0,79
9/17/2013,1,1,52
9/18/2013,0,0,46
9/19/2013,1,0,33
9/20/2013,1,0,51
9/21/2013,1,0,42
9/22/2013,1,0,26
9/23/2013,0,0,36
9/24/2013,1,0,47
9/25/2013,1,0,45
9/26/2013,1,0,47
9/27/2013,0,0,53
9/28/2013,0,8,42
9/29/2013,0,0,34
9/30/2013,6,0,85
10/01/2013,0,1,35
10/02/2013,0,0,18
10/03/2013,1,0,37
10/04/2013,0,0,15
10/05/2013,0,0,28
10/06/2013,7,1,45
10/07/2013,0,0,38
10/08/2013,1,0,37
10/09/2013,0,6,48
10/10/2013,0,1,30
10/11/2013,11,2,23
10/12/2013,1,0,21
10/13/2013,1,0,32
10/14/2013,1,3,30
10/15/2013,0,0,22
10/16/2013,1,0,28
10/17/2013,0,0,38
10/18/2013,0,0,36
10/19/2013,0,0,21
10/20/2013,0,0,22
10/21/2013,0,0,30
10/22/2013,1,0,45
10/23/2013,5,2,56
10/24/2013,0,0,38
10/25/2013,0,1,38
10/26/2013,0,0,42
10/27/2013,1,0,16
10/28/2013,1,0,17
10/29/2013,0,0,39
10/30/2013,0,0,42
10/31/2013,0,0,67
11/01/2013,2,0,31
11/02/2013,0,1,33
11/03/2013,0,2,38
11/04/2013,0,0,32
11/05/2013,1,0,30
11/06/2013,0,0,46
11/07/2013,0,18,28
11/08/2013,0,9,28
11/09/2013,1,0,33
11/10/2013,0,0,43
11/11/2013,0,2,76
11/12/2013,0,0,43
11/13/2013,0,0,26
11/14/2013,0,0,38
11/15/2013,0,0,49
11/16/2013,0,4,23
11/17/2013,1,0,21
11/18/2013,0,4,24
11/19/2013,1,0,37
11/20/2013,0,0,37
11/21/2013,0,7,38
11/22/2013,0,1,42
11/23/2013,0,0,19
11/24/2013,0,0,36
11/25/2013,0,1,39
11/26/2013,15,10,56
11/27/2013,11,34,68
11/28/2013,20,2,65
11/29/2013,0,1,61
11/30/2013,1,1,43
12/01/2013,1,0,20
12/02/2013,0,16,34
12/03/2013,0,5,26
12/04/2013,0,17,18
12/05/2013,1,0,31
12/06/2013,1,0,59
12/07/2013,1,0,37
12/08/2013,1,0,36
12/09/2013,0,13,17
12/10/2013,1,0,48
12/11/2013,27,0,61
12/12/2013,1,0,48
12/13/2013,0,0,26
12/14/2013,0,0,47
12/15/2013,0,0,36
12/16/2013,1,0,34
12/17/2013,0,0,31
12/18/2013,1,0,34
12/19/2013,1,0,29
12/20/2013,0,7,25
12/21/2013,1,0,13
12/22/2013,0,0,30
12/23/2013,0,0,25
12/24/2013,1,0,19
12/25/2013,0,0,24
12/26/2013,1,0,32
12/27/2013,0,0,16
12/28/2013,1,0,22
12/29/2013,0,0,36
12/30/2013,1,0,34
12/31/2013,1,0,11
1/01/2014,0,0,43
1/02/2014,0,1,58
1/03/2014,0,10,40
1/04/2014,1,9,36
1/05/2014,1,0,45
1/06/2014,0,0,65
1/07/2014,1,0,59
1/08/2014,0,26,42
1/09/2014,0,1,39
1/10/2014,0,0,49
1/11/2014,0,0,47
1/12/2014,1,0,28
1/13/2014,0,0,41
1/14/2014,1,0,41
1/15/2014,1,0,50
1/16/2014,0,0,56
1/17/2014,0,3,46
1/18/2014,0,0,24
1/19/2014,0,2,30
1/20/2014,0,0,49
1/21/2014,0,0,60
1/22/2014,0,11,53
1/23/2014,0,3,39
1/24/2014,1,0,38
1/25/2014,0,0,33
1/26/2014,1,13,54
1/27/2014,1,0,79
1/28/2014,6,18,30
1/29/2014,1,0,33
1/30/2014,0,1,49
1/31/2014,0,0,37
2/01/2014,0,0,37
2/02/2014,0,0,35
2/03/2014,0,0,45
2/04/2014,0,0,30
2/05/2014,0,6,41
2/06/2014,0,6,34
2/07/2014,1,2,29
2/08/2014,0,0,27
2/09/2014,0,3,22
2/10/2014,0,0,21
2/11/2014,0,0,50
2/12/2014,0,0,32
2/13/2014,1,4,37
2/14/2014,0,0,34
2/15/2014,0,0,23
2/16/2014,1,0,20
2/17/2014,0,0,16
2/18/2014,0,0,41
2/19/2014,0,0,46
2/20/2014,1,0,36
2/21/2014,1,4,37
2/22/2014,0,0,26
2/23/2014,0,0,18
2/24/2014,0,0,23
2/25/2014,0,0,28
2/26/2014,1,0,37
2/27/2014,0,2,23
2/28/2014,0,0,30
3/01/2014,1,0,34
3/02/2014,0,0,30
3/03/2014,1,0,20
3/04/2014,0,8,38
3/05/2014,1,1,46
3/06/2014,3,40,55
3/07/2014,1,0,31
3/08/2014,0,0,18
3/09/2014,0,0,21
3/10/2014,1,0,35
3/11/2014,5,1,44
3/12/2014,0,1,47
3/13/2014,1,0,32
3/14/2014,1,0,34
3/15/2014,0,0,27
3/16/2014,0,4,30
3/17/2014,0,1,49
3/18/2014,2,0,41
3/19/2014,0,1,31
3/20/2014,1,0,48
3/21/2014,1,0,23
3/22/2014,0,5,23
3/23/2014,0,0,17
3/24/2014,9,0,31
3/25/2014,1,0,51
3/26/2014,1,0,28
3/27/2014,0,0,32
3/28/2014,1,3,23
3/29/2014,0,0,21
3/30/2014,0,0,23
3/31/2014,0,0,27
4/01/2014,0,0,43
4/02/2014,0,12,36
4/03/2014,0,0,38
4/04/2014,2,2,26
4/05/2014,0,0,33
4/06/2014,0,0,26
4/07/2014,1,11,27
4/08/2014,0,0,30
4/09/2014,0,15,17
4/10/2014,0,0,32
4/11/2014,0,0,29
